SongID,score
s6119,25.27412298642439
s6120,78.81113907518522
s6121,-17.582192098542333
s6122,52.592967036050865
s6123,8.2018777939667
s6124,139.87563387980094
s6125,29.948030886574085
s6126,0.6455681489766707
s6127,15.657328012330101
s6128,19.35240080665491
s6129,26.0056647566681
s6130,3.6928024537617996
s6131,85.98397671585248
s6132,46.42196005119358
s6133,18.750156398607896
s6134,4.713907764615199
s6135,-4.149952763288397
s6136,27.298639365210608
s6137,-16.943446714712998
s6138,15.114382173345993
s6139,-7.078366699653701
s6140,49.24304663074822
s6141,25.7927485665754
s6142,40.4925342583451
s6143,60.480069443382
s6144,90.66574445068169
s6145,-25.5429252703493
s6146,8.2018777939667
s6147,73.6315529973959
s6148,83.55579226704866
s6149,28.693892310984502
s6150,29.5391745883347
s6151,139.9638197528883
s6152,27.1530176228294
s6153,31.825388753120297
s6154,132.38199864464067
s6155,48.06404052866819
s6156,58.66488177507339
s6157,47.7559999691531
s6158,130.20839572442068
s6159,-5.911245743432394
s6160,9.424071913839494
s6161,49.15055418239963
s6162,68.15991453763439
s6163,30.870242310124105
s6164,31.043600142742985
s6165,66.76235243511927
s6166,86.03706299838458
s6167,101.14118973452057
s6168,-14.123477711696697
s6169,74.71191861295299
s6170,-19.675007505612
s6171,51.9896643783317
s6172,39.86112976876827
s6173,43.22315471291292
s6174,55.529441744107
s6175,6.732989263936379
s6176,40.24574590360522
s6177,86.4769645862069
s6178,-19.077980331057102
s6179,84.01677552904728
s6180,108.4870649870318
s6181,88.59698308740347
s6182,441.4641719766585
s6183,87.68002262276647
s6184,58.05017376722111
s6185,15.645987411336
s6186,81.41890556323438
s6187,132.3515459784363
s6188,22.973342115160293
s6189,36.17643367631183
s6190,6.912055145847587
s6191,64.75810418715986
s6192,8.2018777939667
s6193,48.47655572994378
s6194,22.13865776817569
s6195,31.043600142742985
s6196,42.4092956002712
s6197,30.711849762950887
s6198,47.47147844497572
s6199,40.367365107302945
s6200,59.82158404479518
s6201,61.1719793996928
s6202,11.521402263494425
s6203,-10.673796570001004
s6204,26.08841421704359
s6205,26.69025983222474
s6206,-5.3835808185378
s6207,86.001455111295
s6208,20.39656541990066
s6209,63.94994658628208
s6210,14.23528762571507
s6211,30.585445768694587
s6212,31.22949178066609
s6213,123.33133299331922
s6214,36.9066822647122
s6215,21.611584688650105
s6216,51.999868824947285
s6217,58.916260202189015
s6218,20.11060958425091
s6219,100.2874325309013
s6220,46.195832785960995
s6221,3.6928024537617996
s6222,29.612903928884194
s6223,53.524361288634196
s6224,79.31687627747098
s6225,45.39054288212724
s6226,25.81185094578759
s6227,8.853391378451507
s6228,44.03674827909897
s6229,55.505669133288194
s6230,3.7998543267357987
s6231,79.46116630433526
s6232,71.03530123351939
s6233,26.7474189505034
s6234,20.4177439035323
s6235,58.05017376722111
s6236,81.01076465552573
s6237,12.947573911584707
s6238,26.39621358169701
s6239,60.7650818656225
s6240,-4.887891108631702
s6241,70.60175179915619
s6242,-1.1320343987449997
s6243,49.36677554085944
s6244,25.14032192006899
s6245,32.770926004188304
s6246,0.118158810779
s6247,46.44627086367543
s6248,25.260531277503002
s6249,20.11060958425091
s6250,13.895001985359215
s6251,-5.918756519073499
s6252,19.075480362424997
s6253,-6.538764983985299
s6254,18.695349088308912
s6255,60.327007379876044
s6256,6.447195879361201
s6257,81.41890556323438
s6258,60.99104026764331
s6259,74.040521767808
s6260,6.704171989715701
s6261,17.683786151175894
s6262,1.0221514407226029
s6263,27.774293636486906
s6264,40.855663981741394
s6265,27.538440099539002
s6266,60.99104026764331
s6267,79.88446900386094
s6268,54.51996385867371
s6269,41.472413848231795
s6270,-7.926624402262199
s6271,24.0932334187634
s6272,16.294233662331003
s6273,18.2571041936385
s6274,63.1092256211389
s6275,17.174704590164094
s6276,26.400894838365325
s6277,45.987232471832996
